Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
796,235,ED; ALAE; OB; NED; CAA; GED; EE; ERNED; GEE; FEE; GIE; KNEED; ET; MEE; KED; LEA; LEAN; TOC; OGEE; NOH; ER; JORS; MEES; OBOS; ST; PE; MOLY; ST; ZOBOS,247,ERODED; AE; AA; DAUB; NEE; GEE; EA; EE; FEED; HI; GIE; MI; HI; MET; GIEN; FEEN; MOL; JO; BO; OK; NON; TOCS; QI; ST; URP; TUN; PWN; DALT,Player2
797,215,WE; AGATE; ARABA; ADZE; AUE; ES; ED; CEE; FEG; HE; FLIR; LI; NEE; GIN; NON; FOR; GRRLS; UN; FORT; MY; ST,176,TEN; KAMA; NE; ABED; ED; CAD; DE; GEE; CHI; AKEE; ELM; KIN; NOM; LOON; NON; TENS; KOPS; RODE; TED; POI,Player1
798,157,EMIR; AAS; BAE; AMA; DECO; BEE; EDGE; IF; GEE; EE; ELK; AM; KIF; INN; HO; ONO; PANE; RODE; SAM; JO; DEADS,167,DEW; EAN; DA; SEC; DEAD; CEE; NEE; AE; EE; DALI; HEEL; NEE; GIF; BEEN; NO; OM; NOO; DECOS; OMS; TRODE; EDIT,Player2
799,160,OH; GEN; AA; BEADED; AE; EE; DEE; GEE; FEE; CH; MI; EN; NAE; DEN; ON; OP; LOG; FEERS; KAE; ST; UT; PST; SKEN,191,UDO; HAE; BE; AA; DE; DEE; EFF; ICE; KEEK; LIMBA; LIN; NICE; LA; AEON; MO; NOR; ERR; OPS; ST; NOS; NET; NA; WYN,Player2
800,191,IT; NE; NEWB; AD; DAE; EA; DE; DEGAGE; DI; HE; GLEI; JINK; JA; ON; NO; ROM; OR; CADES; SON; TIN; EFT; RUN; NU,187,ZEP; ANOA; BOD; CADE; WE; CEE; EF; EE; HA; GEEK; DIM; IF; EN; ON; EL; EEK; HEP; ELM; JINKS; ST; BODS; TUG; MOR,Player1
801,213,GADI; PAAN; AA; DEF; GEE; EE; ANCE; FE; IGG; MECK; EN; EN; OK; JO; NE; MORN; REEN; NOONS; FEDS; RUNS; EM; TON; WEM,207,PIE; ALBE; BEAD; DEED; ED; DEE; BAE; HEH; MELL; NEE; KAE; EON; NOO; NOON; JIN; SO; PREEN; NANCE; TI; STRUT; JINX; UR; NY,Player1
802,208,IMP; AGAR; BA; RUC; BEND; CEE; EE; EGGED; EIK; ELL; JINN; NONI; LOON; OOR; DORS; IT; TUNS; UR; MANEHS; REE,178,MAN; JEAN; DUDED; ED; EE; EA; AE; MANEH; EF; FEM; ME; CON; KEA; SH; ST; PED; VELL; OFT; NY; TAD,Player1
803,200,SOP; ANA; BA; LAD; DREE; DECREE; EF; REH; GHEE; LIKE; MM; LINK; EN; NA; OD; NAN; JIN; DREER; FUN; KO; TI; ADZ; KY,190,SAD; RAT; BANC; DEE; EE; EE; GEED; GI; CEE; LI; GEE; DEE; JINNI; ONO; POOR; SPA; MOD; ST; LINKS; JINNIS; JOT; XU,Player1
804,225,CH; GANCH; BA; RAJ; BED; EE; DEE; ADZE; DINE; IF; HE; KEEL; MEN; MIGG; OLM; OE; NOO; NABES; ER; TSKS; SUSU; WHEN; PWN,175,EN; AA; ARCADE; ET; DEET; EE; ED; EE; EE; EIK; MEM; KA; HEN; INN; LO; GON; PROO; INNS; ST; ELF; ST; TRY; URP,Player1
805,204,SEG; EONS; ABACA; EE; CEE; EF; BEDE; EE; AE; GILL; HM; NEONS; KAE; INN; ON; MO; PRONK; ST; SHUT; WO; POLT; XU; TES,187,SNED; BEAN; ALDEA; BED; CEE; DEEN; GADE; EF; IDE; MI; NEF; JEE; IO; NON; PONK; JOR; SH; US; TWP; NY; JUS; REE; REF,Player1
806,244,TREZ; EA; YAR; CAZ; AEDES; DEE; EE; EA; ECH; FEE; KYAR; FILK; NID; EEL; JO; ON; ON; HM; ANNS; ESS; TRUST; NO; OUP; JOR,203,ES; AN; BAIT; ADD; AB; EEN; DEE; FED; EE; GI; IDEE; MILK; INN; ANN; ON; GON; OP; ME; GRR; RUST; FILKS; WUS; NOX; MET,Player1
807,199,WEE; TAW; PICK; ECAD; WAE; DE; GEE; DEIF; HILLED; EEL; WEEN; NO; GEEK; NOO; NON; DONS; TSK; SUS; UR; NOONS; TWAE,173,ENATE; EM; BAA; BE; EE; DEF; HEED; AJI; MM; INN; ON; ON; GI; OP; OR; GRR; SEED; SUK; GEEKY; OPT; NONG,Player1
808,209,MERED; AA; NABE; BA; EVE; DEADED; EF; EF; KEN; LIGGE; DEEN; KIN; NOON; OP; OPE; PIRS; NAE; MOMS; UG; TWOS; IN; KY,194,RUE; AE; AE; GIE; DEE; DEE; ECHED; CEE; ELK; ELHI; EN; INN; MOM; NON; EVER; NOS; OS; LIGGES; OPT; EFT; WELK,Player1
809,195,IWI; AGA; BAC; EE; NEE; CEDE; GAE; EE; IDE; JEFF; HM; NEMN; KON; MOON; BARON; HEHS; DADS; FEES; ORT; TOR; TORN; RUN,209,INFEED; AX; DAD; AE; EE; AE; AD; HE; KIBE; LEEK; GI; GINN; ONE; OP; OR; PEE; CEDERS; IDENTS; NU; OWL; TUT; EL,Player2
810,167,JESSE; AA; AND; ADD; OPE; EE; FEE; EH; GAG; EKE; LI; LIG; LINN; KED; ANKH; ONO; NOR; NOMS; TON; GEES; UR; IT; WE,195,BAE; CASE; DOBRA; DEP; EE; FEE; SAE; DEI; FE; LEKE; GEE; LIN; NEB; NOPE; NO; ON; CRON; NTH; EMU; UT; SWY; OX,Player2
811,183,LIEGE; AA; ACCA; DEB; EIDE; EE; FADGE; JEE; LEK; NEE; NE; ANN; MON; POI; AGAR; FOOS; ONS; ALERT; PST; UT; GU,182,AH; EN; DA; YE; BEDE; BEEF; CEE; HEIL; NID; EN; NIM; GONK; FOO; OR; AGARS; NAE; ST; MONS; TURNS; MU,Player1
812,196,EON; ITAS; BACCA; DEEDED; EE; FA; GEEK; ED; EE; MIMED; JIN; INN; NO; POM; ER; LOB; AIRN; AIRNS; ST; NTH,158,TUNE; AA; AA; BALE; ED; DEEDED; GEE; HI; UGH; MAA; DOEN; KON; KO; FE; ON; NON; LOBS; SLOBS; ST; RE,Player1
813,154,MNA; SAE; AME; SAL; AH; CEE; CEE; EFS; DEI; EKE; FIL; NE; EEN; OLM; OO; NON; PE; AT; OOR; EDS; ST; JA; XU; TUT,192,NEIVE; NAWABS; ADD; ED; DAS; EE; DEBE; EDGE; JEE; EIK; ENG; EM; HI; SALON; NOGS; NON; EDGER; AN; EIKS; TUG; ST; NY; EEW,Player2
814,190,TIN; TAN; ABEAM; DEED; CAAED; EE; DEBE; GEED; CEDE; IGG; HIN; FEEL; NO; JO; OM; REN; PHO; AS; OPS; ROBE; ASK; URN; TURN; OMS,194,ITA; MAA; CAA; NAE; ED; EKED; FEE; FEE; KEA; EH; JIN; FEN; ON; JO; GIN; OON; OP; FENS; NEF; DEEDS; ST; CUT; UR; EERY,Player2
815,241,LEE; RAN; COW; ACARINE; BED; DEEDED; EE; EE; FEE; GHI; MM; MAN; MONG; KO; ROO; LOS; ST; RES; UT; GHIS; VOM; TAD; DEX; ROOF,159,RINE; BA; PAD; DE; EE; DAE; GEEP; AGHA; DI; LEK; JINNE; NE; EN; OWE; KOP; IS; EN; TI; TA; FEEN; NUN; UR; NY,Player1
816,205,TIG; AA; YEA; DAD; BEE; GAED; EVE; ME; EH; HE; YELL; LIE; NED; MEIN; LO; ON; JOMON; PO; ERN; KEVEL; OMS; TI; TUPS; XU; ST,235,GAE; FAAN; BOCCA; DEED; EE; MEE; DE; AJEE; EF; AAL; GEE; VIG; INN; HEN; ON; JOMO; REF; BERK; BAES; YELLS; DEENS; NUT; ROD; DEW; KERN,Player2
817,198,CHI; WADE; DEAD; EE; DA; CAD; FEE; FEG; FEEL; EIK; INN; EN; NONI; JOMON; CHIK; ORS; ONST; EAS; TEGG; GAEN,194,BAEL; BAT; AWED; DEE; EE; EGG; EE; GAE; EM; HIN; KNEE; ION; NO; PO; LORN; ONS; STEN; SUQ; MUX; THIN,Player1
818,210,NAV; EAN; BAA; AN; ECLAT; EE; EE; EGG; IDEA; JIBE; FEZ; EEL; LET; DANK; COOK; OO; NOR; POO; EELS; GIT; NET; UREA; NETTS; OW; TIN,199,AWES; CLAT; DAD; ENE; EE; DEED; FEE; HE; GI; FE; MA; GIN; HEN; FEEN; NON; EDH; PO; OIK; ES; NO; NETT; RUT; DANKS; UR; POX,Player1
819,210,PENE; AA; DRAC; DAE; DEED; EEK; EE; BEE; HAE; GIF; ZE; HM; NEE; KNEE; FLOG; NON; KROON; BEES; KOSS; REEK; NUR; APOS; NURL,161,DEAN; EA; ABBA; ED; EE; EE; NEG; ICE; QI; LIE; MM; HEN; EEN; QIN; JO; KO; ON; TON; ST; URP; THAE; UN; REEKY,Player1
820,192,SAP; ANAN; BABE; EA; EW; ED; CEDED; GEAN; WE; EE; EMIC; HING; NO; OOHING; FOR; GRRL; OS; SEA; ET; US; EEW; SEAT; PURR,199,FIN; AA; DAK; KEEN; DEE; EE; ENE; EE; NEIGH; ILL; ME; WEN; OH; MOI; NEE; MENES; OR; FORK; FETT; PUR; KNEE; ILLY; TRY,Player2
821,229,EVET; ABA; CAD; CADE; DEE; FEED; FEESED; EH; GAE; DEEK; JILGIE; INN; HIN; GO; AMMON; PO; OR; ES; TAB; POT; RUNS; NU; YEANS; ADZ,168,TOEA; AB; SONE; SED; AE; DAE; DE; EE; HI; FIE; LEK; GEE; NE; GOON; NO; REH; EANS; AMMONS; FIERS; MU; PE; ZED; MUT; ST,Player1
822,212,NEED; AWA; RACA; DEED; AME; ABBE; EDGE; FE; GIN; KI; HI; INN; LEE; MON; LOON; SORNS; SPIN; ST; AT; THE; JUT; ATT,217,DEP; RAW; DADA; NEE; ECAD; EF; EE; NIFE; EGG; EKE; LAP; KIN; HE; MOJO; PIN; REKE; MONS; TURNON; ON; KY; THEW; XU,Player2
823,147,FAA; IN; FAA; DEF; ED; EE; GAE; GEE; AALII; MILK; NEE; NEEM; EN; ON; ON; JOR; NON; GINS; DEFT,155,DAB; BEZ; DE; DEEVE; EE; ECCE; EHED; EE; EH; NE; IN; GIN; JO; ON; CLONK; NEEP; SON; MILKOS,Player2
824,212,EEW; AA; NAT; END; DEN; WEED; BEEZER; GNAT; HEND; BI; GIG; ILL; HE; LA; NE; NO; COO; ROO; FEN; NOR; ON; COOS; ILLS; RUC; ST; NY,199,KEENO; EN; BAA; DE; ADD; DEERE; DE; AE; DEI; IF; JEE; MM; HA; KAE; MNA; OO; DOEK; JEEP; ON; PSI; SHEND; DEKES; CRU; NU; TWP,Player1
825,171,ERA; AD; BAA; ABB; XED; XED; DENE; FEG; EGG; EIK; ILL; INN; MON; ON; NORM; NO; PRO; SUKS; SPIK; TUT,169,RE; NARE; AM; AKED; EE; ECCE; DEEVE; HAM; HE; JEE; NE; NIL; ON; OP; FON; SORNS; MUTT; YAD; UT; HET,Player1
826,169,ET; ETH; RIVA; AA; DEED; EA; FEE; EE; CRAN; GU; EL; KINE; HE; NEED; ON; ONO; BEER; NON; POP; DEEDS; LAD; TA; UR; EX,218,ENDS; RAN; ABAYA; EE; STEDDE; BEE; EE; IF; GEE; LEG; AM; NICK; NE; KO; KI; OP; MOM; SNED; TSK; ST; URN; HOT; ROM,Player2
827,225,DEER; AA; ECO; KAE; EE; EE; FAE; EE; JIG; MIL; MILLING; CAF; ANN; NEE; OP; OR; GHIS; SEER; SEE; ST; LUNT; MU; NY,168,TAPER; ADOBE; DEE; DEE; EEK; PEBA; EE; GHI; DEEK; ILK; INN; IN; AH; OK; NO; REE; SNEE; KIN; TEAT; NET; SKIN; HM,Player1
828,191,TURN; ANA; RYA; DAB; BENE; LEE; DEE; FE; EE; EGG; LICK; MM; JA; INK; OO; OM; OOS; EN; REE; ST; JUT; WO; EGGS,141,AH; TOEA; LEDE; DEAD; EE; EE; FED; HE; ID; AHI; ELK; INN; EEN; OON; ON; REM; NU; LEEPS; SEN; TON; PEEN; NET; GU,Player1
829,161,ZENS; AA; MACA; DADA; EE; EA; EE; GEE; BEIGE; LIKE; NE; KI; EN; ON; NON; ZONK; AAHS; SON; PI; REN; ST; URN; TURN,155,MAYO; BELS; NAB; EM; DAD; ACE; FEE; FEH; AAH; IDE; IN; EN; NON; EGO; NO; NOR; EMS; SIDE; LO; ST; SUP; TEA,Player1
830,168,GETA; KA; AN; ADD; EA; GAE; EA; BEE; FE; FIE; ILL; ME; NE; EL; NON; OHO; NONG; POON; FEHS; ST; ST; UR; NY; URN,190,RINE; BA; GAD; DAN; DEE; ZEX; EE; EE; EECH; EEK; IT; KEN; DEEM; EN; ON; OON; ON; OPS; IS; OONT; NURS; WAKA; UM,Player2
831,225,BE; MA; FAA; TAED; EN; DE; ZED; BEEBEE; FE; HIGH; ILL; ING; INK; KO; EAN; OO; PRO; ONS; ES; STINK; TUI; ILLS; EW; KOR,177,TAN; EN; AE; AD; EA; CEDED; EE; BE; CEE; CIG; EEL; BENJ; KI; JOG; OM; RE; NE; SOOM; ST; SUR; FET; DENY; PST,Player1
832,153,EL; AWE; BA; DAE; AJEE; EE; EE; OI; GIE; AG; HMM; NE; EN; OF; GLOP; DARN; DAKS; NAE; DARNS; AWES,159,DOE; MACA; DAK; CEDE; DA; EE; EE; FIG; KI; HEN; NED; LOME; BONE; GOON; OP; ON; SHEN; SKI; KHI; ST,Player2
833,174,FAS; GAN; DA; DAD; EE; EE; EE; DEE; AGGIE; ILK; JEED; MM; BEEN; EMO; ON; JOL; NEK; JOLS; HINS; IT; ST; PST; UT; RUT,164,COOEE; AA; EVO; BA; BED; ED; EE; CEE; FASH; HI; EM; JINN; NAE; ON; NOON; NO; LA; SI; FILK; ST; PST; RURU; ONY,Player1
834,189,OATER; TAO; DA; AE; CADEE; FEAR; EE; EE; EGG; DI; DIN; ELL; DEN; FEN; KI; HOC; BON; NOM; SODS; PRE; PST,144,KEB; SAE; DEI; IDEE; EE; FEE; GIF; AID; CH; BEE; ME; NA; MA; NE; KO; NO; LO; RAID; KOS; SERE,Player1
835,129,ICE; AG; AA; AE; DA; DA; EEN; EE; EE; ID; MIM; KEEL; GINN; NO; NO; NOON; NOONS; ST; ST; NU; ST; NU; KNOT; NUN,239,SICE; HALFAS; BAG; AB; DEN; EPEE; PEECE; GIE; FED; GEE; ILL; LAM; KNEAD; ONO; NOR; PER; REE; SHEA; TURR; ST; WOK; WIFED; NY,Player2
836,208,LYRA; RAIA; ABB; DOW; ED; EE; BE; DAE; HEBE; DIG; KAF; MM; IN; NA; INN; NON; DOWL; JO; ESS; ER; JOG; NUT; OPT; UR; ZHO,204,KY; ISNA; DECO; EEEW; ED; EE; EE; NEE; HE; EE; CIG; EF; NO; MNA; NOOKY; OP; OK; LAR; RE; ST; NUS; VUG; PST; ST; HEBEN,Player1
837,181,DEERE; NAE; CAB; CEE; EEN; RADE; DAE; HAE; EGG; ELK; MEH; MINKE; INN; OON; ON; AS; AHS; KON; UP; TUP; ST; JINN,182,DONEE; BAE; AI; RAI; ER; BED; ED; FE; HIE; FEE; EL; ILK; JO; GON; KON; EAS; SRI; OONT; SUS; MM; WYN; TREEN,Player2
838,191,JOKE; AWA; BANANA; ANCE; ECAD; CEE; EE; FE; EE; LEE; HM; HI; MIL; NON; ZOO; NEE; RIN; MILTS; TENS; UR; URP; EWER,203,KORE; NANA; DAD; EE; DEER; BEDE; BEG; IGG; KI; ME; MILKO; KIF; HIN; NEE; NOME; ENS; JEON; PSST; UTU; SHIN; NY,Player2
839,0,,0,,Draw
840,232,RUNED; AA; CAA; RODED; WE; EAN; BEE; FEH; BEE; EE; CLIME; JINN; ONO; ON; PO; KI; PEEN; PONS; SEE; ST; PRY; RE; ST,202,ANE; FAE; BUNDU; EE; DEF; CEDE; GHEE; GIG; EIK; LEG; EL; NID; HOMO; INK; RINK; HOMOS; JINNS; TO; BEER; TIS; ZHOMOS; MONO,Player1
841,168,SAR; ODA; BACCARA; CEE; ZE; EE; GEE; HI; EE; MIL; EM; IN; INN; LI; NOG; LOOK; NEE; RHO; EDS; LOOKS; EFT,181,GUDES; TAY; DAE; EE; ABED; ED; FIEF; AE; LEED; MI; ZEN; YAK; MEN; GEM; OK; POH; SOD; PIN; ST; TASAR,Player2
842,214,PAD; ACE; BA; NADA; DE; AE; DEE; FEE; HEBE; JEE; XI; NEB; FINI; HIN; NE; LOO; MZEE; OF; REE; ST; FONTS; NUR; NY; MEEK; HINT,208,ON; HAE; DAS; DEE; PET; EE; ZEE; EE; GIG; GIGGLE; CLIME; DEN; EM; OBA; NONI; KON; EN; GIGGLER; SAE; ST; EMU; UN; WOF; JEER,Player1
843,234,DUX; AWA; ABBED; DA; DYAD; WEE; EE; EE; FIE; GI; EEL; FE; JA; EEN; WEEL; NEE; FOHN; OM; ONO; SICE; FOHNS; GIST; GOV; NOT,192,EVE; AUA; CAP; BED; EA; ICE; EE; EE; GIE; EEK; KEA; HMM; KNEEL; NU; GIEN; EL; NO; NON; GRR; BEDS; ROK; ST; TAWA,Player1
844,203,TEN; AID; AB; JA; ABCEE; EA; EF; ICER; KIKE; MED; NEEM; EN; NO; NAGA; LOO; ON; KOB; ELLS; GEES; MI; RHO; STRUNT; YU; ZEA,197,AUE; BRAZA; AGA; EE; DEED; FEED; GEE; EIDE; GHI; NICER; NE; ELL; LEE; OM; HO; OOP; NOOP; JAR; ST; EDS; ST; ST; RYU,Player1
845,214,MERL; MAA; RANA; ED; DEL; EE; EE; FEH; CUIF; JAK; IN; HM; LO; NO; PHON; OS; TSK; LOT; WOS; EDS; TRY; DEBT; NOR,166,RECANE; CAVE; DEB; ADDED; GED; EE; GEE; EA; GIG; GIE; MINK; EEL; OE; BON; ERN; EEN; ST; US; NUN; GIEN; PUS; EEW,Player1
846,215,CEL; AA; NANA; ANT; ADD; DEED; CEE; EE; EFF; KI; GEE; MIC; NE; NOG; NONI; NOO; MI; OGEES; SLANT; BRAT; TO; PRUH; AR; PYX; JEE,223,EE; RAV; BA; EDH; WED; DE; EREV; EE; GIBE; GIED; MAA; KINK; LANT; OO; OM; HOO; RAVEN; NON; NOM; SKINK; ST; LURS; UT; PST,Player2
847,171,AMP; PRAM; AD; AB; BEE; DEE; EE; DE; GIE; JEE; EEL; BEL; IN; KNOCK; ON; OP; SO; SINK; TOR; SUI; SOT; UR; SUIT; NOW,182,NED; EA; NA; RAGDE; EE; CEE; FEG; YE; EF; FIE; KHILIM; EN; OM; NON; NO; ROM; OR; SH; EFTS; DENT; URD; NON; SH; VEE,Player2
848,249,MONDO; FAA; BAA; EE; CEDED; OE; GEAN; EECH; AJI; EEK; JIN; EEL; MON; ON; KOR; PEDI; PEDIS; REECH; ST; HUN; NU; THE; ENOW; ADZ; GIT,181,MEN; CLANS; DE; AD; EE; FEE; EGG; HE; GIG; GI; NE; MI; NO; OK; NON; RE; NEP; HI; ST; TEGG; MEL; SUQ; WE; STY,Player1
849,204,DELE; AUA; AG; DEED; AE; EEEW; DEE; ECH; ETA; HIC; GIG; KINE; EEN; MON; NOO; MOP; NON; DERNS; SETA; AGS; IS; ST; UMP; VLY,170,TOEA; AA; ADZ; BEG; EE; DE; EF; FEE; FIB; HULK; KNEE; MI; NE; NON; OP; NO; ER; FEER; DELES; TEA; ST; UM; NONNY,Player1
850,143,TOLA; AA; EF; DAD; ED; ACED; EE; EH; GIG; ELF; EN; KNUT; INN; MOON; PRE; ONS; INNS; URN; ST; EEL,226,TETTER; WEAR; DAD; BEE; BEE; ED; ECHE; GEL; KI; KAF; ME; ADMIN; NINE; ONO; NOG; SRI; SPURS; ZE; NY; ST,Player2
851,221,KANE; AKAS; BAP; ACE; EA; DEED; EE; EECHED; DID; LILL; DIN; AN; EN; MOG; REECHED; DIDOS; SEE; NTH; NU; WAKA; FET; LOX; SEAT,185,NUR; BOA; ODD; SAE; REE; EDGE; FE; GEE; CEL; EM; IN; GINN; DIDO; MOO; REM; SEA; NURR; TAKAS; UP; TI; DEEDY; PWN,Player1
852,167,TAS; CHAO; AA; ME; EE; EE; BEE; CHI; LEK; MIB; EL; IN; KO; NON; NO; REE; ORS; NOTT; BENJ; NU; KOS; JEEZ,267,DOLS; WAUGH; DADA; EDGED; EE; DEE; FEG; EF; DEEK; MINI; BEN; DEEN; NO; NON; JEE; NED; CHIRLS; TURRS; ST; WEE; IT; GYP,Player2
853,219,PISO; FAAN; SWAB; CEDE; FEE; DEE; CEE; AGE; DEG; EH; ELK; MM; INN; GON; ION; LOR; SEER; RID; STEN; NADS; GUT; SNAGS; FEEN,150,DATO; EL; DAL; NA; BED; BOA; NAG; EE; GEE; ID; HM; FEM; EEK; NON; CONK; SEEK; EN; PEA; UR; TO; TRY; WELK,Player1
854,192,EASE; BAT; EA; ECCE; EEN; ED; AE; FA; JIG; JEEL; LI; LIN; NED; NO; NOG; RECCE; SO; NON; REN; POH; BATT; YU; MELS; MEM,214,ETHE; ALNAGE; ADD; DEED; EE; BES; EA; HID; GIB; MM; NEK; EN; NON; FOO; NO; KEA; OS; GRR; PST; URUS; FOOT; WOS; YUK,Player2
855,221,AXON; EA; DABS; DADA; CEE; EA; EEK; BAE; FEE; CHA; AHI; FADE; MIL; GIN; INN; EN; FOG; NO; JINN; PO; LOTS; BEER; TUT; TON; JOW,155,SO; EAS; CAA; DAK; AH; DEE; BEE; DE; EE; EF; GI; CLEIK; IN; GINK; MEH; NO; LOME; JO; NON; REN; ST; NUT; INS; PEAS,Player1
856,191,GNAR; ADS; AD; CECA; EA; SEX; GEE; EF; ILIA; MIL; EEN; BANK; NOON; NO; DEBES; REEN; JOT; NU; WYTE; MOE; PI,194,ERST; JANE; DEN; DEB; BEDE; GEED; AGEE; DI; ALF; ME; KHI; ON; NO; JO; ERS; OH; RUT; NUS; ERST; DIV; NUN,Player2
857,182,LEVO; WAR; AAS; COO; DEAD; BEE; EE; EE; FIE; EKES; EF; EEL; EEN; EM; NONKIN; OH; BEERS; KEA; SH; ST; ST; GINN; EMPT,192,CRED; SAW; DEB; COOED; EA; EE; AGEE; AG; EE; CHILI; MM; LINN; INN; ON; ONO; NOH; ONOS; REF; NOTT; UN; JO; WRY; UN,Player2
858,206,LAVE; ANA; LAW; BACCA; DEED; BEDE; GEED; FIE; EEK; MIM; INK; NA; NON; BAM; JOOK; SON; SEE; ST; TO; TAE; NUR; NEEP,146,ERF; FA; BEAD; EE; EN; DEEVE; HE; GHI; EE; GEEK; NE; EN; NO; POL; ZEA; NOR; ET; TSK; UR; YO; FEU,Player1
859,227,OSE; HOA; AA; DA; DEF; DOSHA; EE; GEE; FEE; GEEZ; EE; AAL; INK; INCEDE; ENG; NON; MIG; NO; OP; PHOS; DARNS; MURRS; ET; OPT; TUT; BEDEW,218,HOS; ACAI; LASE; BLASE; BED; EEN; ED; ED; CEDE; NEG; EL; MM; KINK; EN; INN; NO; OK; BEE; REE; KINKS; NON; TURR; UT; XU; NY,Player1
860,183,SIC; PARA; DI; DICE; ED; ZEX; DEBE; BAG; JEED; JA; ELL; MEH; ENG; KI; HO; NOO; SELL; RE; ORS; GONIF; TUT; URN; UN,194,ILEA; AI; APE; ADDEND; BEES; EE; FEE; IF; IF; EH; MEEK; EN; EM; ON; NOON; RHO; NOONS; FEN; SEE; KON; PUJA; TRY; TURN,Player2
861,204,GYTE; US; BAA; DADAS; CADE; EE; EE; EE; HEED; JAG; FIKE; ELM; EM; NEE; NONE; EEK; HO; SHO; DERN; EEN; TI; TON; ILK; TORT; XI,224,PHT; NOAH; COZ; CAG; DEN; BEE; DE; EFFED; JEE; LIB; MI; LEI; EN; EEN; ON; ERN; OR; SEEN; REE; URN; AYS; SHOW; CADET; JEFFED,Player2
862,174,NEK; AD; AWA; CAA; EE; BEES; ED; SEC; DIE; GEED; EL; ID; WAN; FEM; NEF; AIN; GO; NON; OP; POP; TSK; UM; ST,207,EN; AS; HEBE; BEDE; EE; EE; EF; EDH; GAE; LIG; MI; KED; ME; NE; INN; ON; ON; FLOOR; BEDES; TON; TOLT; UR; WYN,Player2
863,197,NAGA; AA; AE; EE; FAE; DAB; DEB; EE; GEE; EF; EL; MI; LEE; MI; LIN; CONN; ON; GEEP; OO; OMS; NON; ST; STURTS; UP; YUP; WHID,198,NE; CAD; DAG; ECAD; BE; EAN; EE; DEEK; HID; DEG; AAH; LI; MINK; HEN; MINK; IO; ONO; OM; GEEPS; OOR; ST; BET; UT; JUT; ST,Player2
864,215,DOWED; DAD; WAAC; ABAS; CEE; EE; FIG; KIKE; ELL; LED; INN; NEE; PONGO; SI; JINNS; PST; NU; TURNS; ELMY; XU,176,RES; HAAF; BREED; EE; DEED; EE; BI; CHEEK; MM; JINN; NONA; GOO; MO; GOR; TORE; PE; PEN; THE; UR; NY,Player1
865,180,MIC; AA; YEA; VADED; DEE; FE; AG; EE; EIK; KELIM; DEN; ENG; NON; NO; GO; ON; NOLOS; GOS; NOTT; TON; UTS; JUT,198,REM; VARE; BACK; DEEN; EE; REB; EH; DI; EF; EH; BANK; ING; ON; GOLP; DIM; SH; EHS; REIK; PUP; URNS; UT,Player2
866,203,NONG; NAAN; ABACK; DAE; RECEDE; FEE; EH; EF; KEG; KA; HE; GEM; IN; OO; HERN; OR; ST; FEES; MUNS; EFT; ZA; MONO,214,SPEAN; BOA; AIDES; CEDE; DIE; PEE; IDE; JIG; LEE; BLEE; EM; AN; NON; NEF; EEL; PEH; ORS; ST; NUT; FRY; XU,Player2
867,103,PEA; AA; ALA; RADE; EA; DE; DE; GED; GEE; VIE; AI; HM; KI; IN; KLICK,137,REEARN; DA; AB; CEDE; VEE; LEED; EE; EF; FE; ICK; LICK; MM; BIDE; KIN; HMM,Player2
868,224,NEE; NET; BALD; CAUDA; DEED; DUE; EGG; GIE; GEEK; HMM; AI; HENNIN; OO; OPPO; OR; AR; REF; GEEKS; ART; ST; NEW; NY,170,TACE; DAN; ZOA; DACE; BEE; FE; EF; JEE; HILL; HE; EN; NE; EN; EON; OIK; ORS; RE; ENS; TREF; OHMS; NIS; DUET,Player1
869,195,MANIES; NA; ACE; CADE; DEES; EE; AA; EA; CHE; GIED; LEME; LEA; FEN; HON; NO; NOG; OR; OPS; REB; NOT; RET; TURK; NY,186,OWE; NECKS; AD; BEDE; VAW; BEDE; FE; FE; GIE; ELK; EH; BEDEMEN; LI; NON; ON; OP; RE; FENS; SON; NOTT; UN; ST; CHEW,Player1
870,259,GEN; LA; BATE; AE; DAD; EA; BED; DEG; AH; EH; EXILE; NE; EN; MI; ON; NOX; PORN; AHIS; MINTS; SUR; UR; EW; FOY; WOK,205,TAR; NAGA; ADD; TEE; DEE; ECCE; EE; BEE; FIEF; LEE; MI; KI; BEEN; ON; OM; GO; GORP; LEEKS; TOM; PST; KON; JEE; URN,Player1
871,206,KAON; RALE; ACT; KEA; DAD; BEEBEE; BEE; GEE; EE; KI; HI; EEL; ME; IF; IFF; HONG; LOO; COR; CORNS; HISN; ST; ST; SNY,183,REO; ATUA; DA; DE; CETE; EE; DEE; DIG; EE; DE; MI; EEN; MINK; EAN; BEEN; NOG; DOP; MO; NOGS; OP; STURT; WEAN; GEEZ,Player1
872,219,DUN; ASS; AI; CADE; EXEAT; BEDE; CEE; EE; FE; HE; HIE; MEE; LEA; FE; EEN; DON; OM; ROMP; LAD; NICKS; MO; UH; ST; WYN,215,RET; TABARET; AD; DELE; EE; DEED; NEE; EA; IGG; KID; NICK; IN; EN; FEN; NON; OOM; ROM; PIN; OOMS; TROMP; GOB; ST; WALL,Player1
