Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
754,260,NONANE; ABACI; BEE; CAA; EFFED; HAIN; GHEE; HMMM; JEFFED; ELK; VEGIER; JA; SLINK; ROTA; NU; YUM; BEEN; WYNN; ZA,318,BAVINED; BEDDED; CEDED; CEE; DEG; VEGIE; GLEEK; LINK; NOM; APP; DORR; NOONS; SLINKS; ENTS; WE; ZEL; WYN; ELKS; ST,Player2
755,324,VEENAS; ABEAM; VADED; EVADED; CEE; FAG; EIKED; FAKIE; MILKMEN; JELLO; NOON; MACHERS; LAGGENS; FAKIER; TURD; WYNN; REX; URN,329,MACHE; ADD; NEBECK; KED; BEEF; GHEE; QI; JELL; LAGGEN; NOON; MACHER; PROPS; GHEES; UNPROPS; OWT; ZA; JOB; TURN,Player2
756,340,DURNS; AVANT; BEDAD; DEEV; WAE; AGEE; JIG; KIEKIE; ELM; JOMON; OP; WEATHERS; PUG; QI; TURN; WYNS; EX; ZED; RAT; SUN,305,WEATHER; BANCS; ABCEE; DEEVED; EFF; AHI; EEK; GEMEL; CLON; MOJO; ORRA; KIEKIES; MOJOS; GEMELS; RAGEE; ZE; NY; ZEN; TEEK; SUNN,Player1
757,274,GANJA; BACCA; BACCAE; CADIE; BE; DEAF; GHEE; HAD; GLEEK; JA; FEEN; KONK; LEIR; GHEES; TREM; RE; EX; ZE; REF; ERN; EEN,316,NABLA; BUDO; ADDED; CEE; JEE; FEE; GADDED; LEI; MIME; KININ; OMEN; OPPO; SOSS; PST; QUA; TWO; KY; ZEX; WE; ST; ET,Player2
758,287,FEESED; FAA; DADS; BAE; CEE; GAGE; HIE; JA; HAIKA; LEMEL; KINA; NONE; BIN; FADER; GAGER; SNOOP; POTT; TOUN; XU; DEW; ZE; ZE; ANT; NE,317,GREWS; EBBS; CLEG; CEDED; FAD; HE; BI; FADE; KEEK; MEME; CEE; JOOK; OP; PRO; JOOKS; KEEKS; ST; OR; NY; VOR; ERN; ZEN; ON,Player2
759,320,UNMEW; RARE; MACA; UNMEWED; DEE; DEAF; GAGA; GIE; ILK; MNEME; KINA; FANON; PORNO; ORTS; STRUNT; WYE; HEX; ZE; ST; ZE,273,WHILK; BABACU; BEDDED; HOE; BE; DEF; HE; JIG; LEEK; JEE; NOOK; PEPO; MACAS; PEPOS; STRUNTS; DEFT; DEEV; EAN; UN; IN,Player1
760,306,OVEN; JNANAS; BACCA; DEEDED; BACCAE; DEE; HEH; DELL; MEEKEN; MON; NOLO; SORN; TURNT; WYE; ZEX; TWA; TABS; VOR,293,SKEIN; JAB; QAT; OVENED; OGEED; GAFFED; JIG; MIL; MINKE; OPPO; MINKES; HEHS; NURR; ZE; NTH; SEZ; OR; UN,Player1
761,332,ARENE; CAA; BEADED; BAE; FEG; KAIE; KLIEG; MIME; KONK; MONO; QI; PRONES; THIGH; KONKS; STUNTS; NY; DEX; JOW; ZA; TI,304,CRANKER; EBBED; CEDED; REFED; GHEE; HIGH; LEMEL; JA; JO; POO; QIN; KLIEGS; PRONEST; TURR; WEM; DIV; POON; UN; NU; ON,Player1
762,253,SALATS; SABE; DADAS; BEE; CEE; GAGE; JEE; EMMA; AJI; OK; OOF; QI; NOR; POPES; SABER; IT; OPT; VEX; TE; TEN,372,LIBKEN; CHA; CEDED; DEEVED; EFFED; GHIS; EELLIKE; MEEK; BEEN; NEON; POPE; QIN; LIBKENS; ERR; UNTURN; WYNN; EX; WEX; ZA,Player2
763,257,FOGLE; LANA; ACCEDE; CEE; CEE; GAGED; AJI; MIELIE; EMCEE; LOON; BRR; FOGLESS; HEELERS; ABBAS; ATT; DIV; VOM; ZE; TEEN; IN; NA; NE,309,FREMD; ABBA; FEG; DEKED; DEEM; KHI; HEELER; INK; JOOK; APP; RINK; MIELIES; ORT; TOR; UTE; WHEELERS; SWY; WUZ; NOS; UN; NO; NE,Player2
764,295,YBRENT; ASAR; DADA; CADEE; EF; GEE; HIE; JA; MIME; NENE; JOE; OPPO; BIGGIES; ESTRO; UNBENDED; WO; WO; WONT; ST; ZE; OR,295,FLOURY; BACCO; BENDED; DEE; FED; HE; BIGGIE; GLEEK; ELM; KI; MON; JARK; CADEES; JARKS; EFT; XU; WON; ZE; AN; EN,Draw
765,260,FLED; ZANANA; DEADED; CEE; FEE; HEH; JIG; JEEL; NEMN; LOOK; KRONOR; ZAKATS; RUN; YON; WOX; IT; ZEE; ST; NETT,300,ZAKAT; BAC; ABCEE; LEDE; EGG; QIN; GLIKE; MENING; DEMON; PROP; QINS; SUSS; WE; WO; HER; VOR; IN; NE,Player2
766,291,PASEO; CAA; PAEDO; SCAPAED; JEE; FEED; AGHA; EIK; LEMME; JINGAL; QI; ROO; FEEDS; GHEES; TURN; NY; XU; EW; IN,285,SCAPA; COBS; BENJ; CEDED; DEE; FEG; GHEE; KILLIE; AMEN; KONK; QIN; JINGALS; RORTS; RUT; EEW; ZE; TAE; ROOT; EN,Player1
767,335,RANEE; NABE; CAAED; DEBUDDED; GAFF; HEH; KIKE; LIME; ELM; MOKE; LIMEN; QI; ROON; SOSS; START; EW; OPT; NY; ZEN; TI; TA; EN,305,AREPA; ACCEDE; DEBUD; BEE; EGGED; JIG; GILL; JEE; GAFFE; NOH; POM; GAFFER; ACCEDES; ART; NUN; XU; NY; KOW; ZE; TIN; EN; EN,Player1
768,273,FANON; JAAP; DAWDS; CEDE; ZEDA; EA; GEN; GENII; KEG; MEEK; MEEKEN; KLOOF; QI; KLOOFS; MEEKENS; GILT; OR; URN; EX; ZA; OW; ST,319,NONPLUS; BACCO; BEDE; ZED; BEE; FEG; HIDE; HE; KEEK; MEEMIE; JOE; UPO; QIN; ZEDAS; FANONS; TO; TE; VEE; YEX; REZ; NA,Player2
769,0,,0,,Draw
770,254,KLONG; HAJ; DADA; BEE; ABED; JEE; FEG; IF; KAIKA; MEEK; MM; GOON; JEER; ORS; PRIMS; VORS; MUX; WYNN; EWT; IT; DON,360,DEARTHS; CABS; CEDED; BED; CEE; KEEF; HIC; HAJJI; ALLEGE; MEEKEN; NONE; OPA; PRIM; SORNS; SUQ; TUT; WYN; WAG; ZEN; ZE,Player2
771,295,SPEND; SAMAAN; CACA; DEADED; BEE; EGG; WEE; EKE; MIMIC; CACAO; VENIN; QI; MIMICS; OPTS; RUT; PYX; JEEZ; VOE; REN; UN; IN,312,JAUP; ADAW; NEBBED; VEE; BEEF; HEH; JEFE; KLIK; ILL; MOG; NOON; SORN; SNEBBED; QIS; TWA; ZE; WEER; ST; RENT; ER,Player2
772,229,FORUM; RATE; ECAD; DAB; BAA; EGG; FIE; KIEKIE; LEMEL; FEN; JELLO; FIER; FORUMS; JIGS; ST; EW; ZEN; NO; IN,326,MODEMS; BABACO; SEEDED; AKEE; FEE; HEH; JIG; GLEI; JELL; NOON; PEPO; QI; ERRS; STRAE; STUNT; YA; WAY; NOX,Player2
773,0,,0,,Draw
774,309,CRED; NAVE; BEAD; NEEDED; GAFFE; HAHA; KIKE; MILK; MONIC; PO; ROON; QIS; DABBAS; RUSSET; LOONY; NAVEW; DEX; TEGG; ZEN,257,CEMENTA; DABBA; CEDED; VEE; EGG; AJI; GELEE; JEE; LOON; QI; ASP; EFT; TREM; TURNT; POZ; GUV; INN; ZE,Player1
775,337,VATTED; BAP; TEE; DEE; AFF; HAGG; HAJJAH; MELL; MINIMAL; KONK; QI; POOR; HAGGS; SMELL; EWT; NYS; KONKS; ZEN; NEWT; TEN,304,DETECT; BANC; DEEDED; DEE; EGGED; IF; HIKE; MINIMA; NENE; NOON; QIN; HAJJAHS; RORT; REW; XU; ZE; HIKER; BAPU; DEER; NO,Player1
776,294,CREPED; CAA; CAD; DEANED; ECAD; FEE; HAGG; HAJJI; LEMMA; GLEN; ENOL; REVETS; ORLOP; DONUTS; WRY; POX; FEW; ON,286,EVETS; SCAB; SCABBED; FEED; KEP; EGG; QI; KEEKED; MINING; QIN; LOP; NOONS; FEEDS; SUR; WET; ZA; TAN; ZE,Player1
777,309,ADVEW; KANAE; CADE; DECADE; CAD; CEE; FAB; GHEE; HIKE; MIME; MENG; MOJO; POP; HIKES; KANAES; MENGS; RE; TUTS; NY; REZ; ZEE; NON; IN,307,WICE; GABBA; ADVEWED; GABBAS; JA; EE; FED; GHEE; EELLIKE; LEE; KON; NOON; REF; FABS; REFT; TREM; TURNT; MY; SIX; POW; JAR; NON,Player1
778,286,WAXEN; PIX; CACA; EEEW; DEE; FEE; HAHA; JAGA; MELL; JA; KI; KOR; FEERS; MELLS; SPOOR; STUNT; NY; PAV; ZA,280,AVOW; BENET; BADE; ADDED; NEED; EGG; FIE; FLEEK; MINNIE; MOON; POOR; SKI; MINNIES; TEGGS; SKIT; NURRS; NY; FEER,Player1
779,306,DORKS; KARK; CAB; ADDED; CEE; REF; GHEE; JAKE; LIMMA; JA; MON; QI; ERNS; QIN; TUTTY; ZE; OPEN; ZEN,334,SHEAF; CUBBED; CEDED; CABA; FEE; EGG; HIE; GILLIE; NEMNED; NONI; POP; SORN; SNORTS; IVY; EX; EWT; WE; ZA,Player2
780,312,JIZ; SAMARA; EBBED; ECCE; CUE; BEE; HEH; GEEK; JEEL; JINN; DOOM; NOON; SORNS; TUSK; TWP; TIX; TWP; QIN; VET,301,JAYS; RENAY; MAND; DEEJAYS; DEADEN; DEF; FIGGIER; ILK; NEBBED; MILK; KLONG; PRE; RENAYS; PLAGE; EX; PRENT; QI; SAZ; UR,Player1
781,307,JARRED; BAAL; BYE; ABYE; LANE; FEEB; FAH; HIKE; LEMME; ENG; GNOMON; PLANE; ABYES; QI; JUT; OX; ROWT; GEEZ; AW; RUN,297,RETALLY; BY; CEDE; DEEDED; TEC; GEE; EECH; KIEKIE; KING; ANNO; POOL; SOSS; KIEKIES; TUTS; OWT; ZE; HEN; EEN; UN,Player1
782,273,BETHS; JAVA; DADAH; FADE; CEE; GAGE; EKKA; MEEMIE; MM; JONG; OPPO; FADER; FADERS; OPPOS; NURR; WO; WE; GIN; ZO; TEN,280,BIFACE; CACKED; BEE; DEED; FEG; HIE; DILL; NEELE; ENOL; NOOB; GAGER; BIFACES; SORN; TE; PUTT; LYNX; WOT; ZE; UN,Player2
783,308,ZHO; KIVAS; BOCCA; NABE; EASELS; CEE; EFF; GHEE; JEFF; JEELIED; KI; MNA; PE; DRABS; TEASELS; FUN; WO; FY; PEN; EAN; NU; IN,312,SELS; ZANANA; DRAB; DZHOS; DEED; DEI; EGG; HI; LIKE; JEEL; MNEME; POON; ORC; SORN; JEFFS; URD; EX; ZEX; KIT; WEAN; ELT; ST,Player2
784,277,LOANEE; NAAN; DADA; DEB; DEBE; GAD; GIE; KAKI; MNEME; NONANE; PROP; NONANES; ROSTS; PUTT; XU; EW; WOK; TIZ; VAE; NOR,300,LETHES; COCH; ZEBEC; DEEDED; FEEB; GIGHE; JEFE; KILIM; LEZ; JO; FER; ZEBECS; JOT; DEV; YO; GUR; MEN; NAM; EN; NU,Player2
785,278,TSK; BRANNY; CACA; ADDED; PAIRE; CEE; FED; EGG; GHEE; EELLIKE; NIDE; CACAO; POD; ZEDAS; ATS; VET; ZO; VEX; FON; INN; NO,372,KLUTZY; PAIR; ABAC; ZEDA; DADDED; PEE; FAT; GHEE; JEE; MIME; NONAGE; JOMON; ROK; ST; SUQ; EX; WAX; TWATS; JEER; ER,Player2
786,273,MEALED; JAAP; BOCCIE; DADA; AB; AGEE; HEH; LIKE; EIK; LENO; NOON; POITRELS; BEDDERS; QIS; UR; AX; NY; RUN; WEN; ET,313,POITREL; BOCCI; BEDDER; BEE; OFF; EGG; HIKE; LEMME; JEE; DONNE; QI; OPS; STROPS; INRUN; TWO; ZE; NY; WE; ET,Player2
787,307,ZERK; ZANJA; BACCA; HEBEN; HEXED; DEED; YAE; DEG; XI; HELE; NEINEI; OOM; PEON; ZERKS; SORB; TEFF; UNHELE; OWT; FEZ; GRR; TE,307,YAR; JAGA; YARD; HEX; JAGAED; CEDE; EFF; ENGINE; HILI; MM; ELK; GONK; PRE; ZANJAS; SOSS; TUT; EW; JEW; AN; NE,Draw
788,288,ADVERT; BAY; CAMA; ADVERTED; DAE; GAGE; HEIFER; KILLIE; KEN; LI; LO; HON; JANN; HEIFERS; JANNS; ST; QUA; ZEX; VET; ZE; DEN; TEN; AR,338,VOTARY; ACCEDED; BEET; BEE; FED; GHEE; GEEK; AMINE; JA; MOI; JOG; POP; KILLIES; AMINES; ART; URN; EX; WEM; LOW; ZEN; TE; NU,Player2
789,320,HEARE; DAE; FACED; DEFACED; AAS; BEE; DEGAGE; QI; ILKA; KEBBED; LOD; JO; NONMEN; KLIEGS; STONNS; UTU; AX; JOW; EWT; HEARER; ZE; VET; NE,342,HORDES; FACE; EBBED; CEDE; JEFE; FEG; HIDE; KLIEG; MMM; MEN; CEE; NOON; PRIM; PRIMPS; JEFES; HIDER; ENVY; ZO; NY; ST; TA; NE,Player2
790,284,GREW; RANGA; BAND; GADDED; FEED; FIE; CELLI; LIMEN; NENE; OCELLI; JOKER; MOOR; HEIGHT; ST; SUN; XYST; ZE; ZEN; TEEK; TEN; NO,360,FOREPAW; BABACO; RECEDE; DEEVE; HEIGH; EEK; ILK; JA; JOKE; PRECEDE; MOM; PRECEDES; GREWS; ERST; SUQ; ZA; EWT; VERST; MAN; NE,Player2
791,296,INDITE; ABA; DADA; BENE; AAH; GEE; JIG; KEET; LEMME; GEEK; NONG; OPPO; SORN; ERST; STUNS; AX; WAD; WET; WAAH; DEV; ZE,305,DHARNA; ACCEDED; BEDE; EEN; EFF; DADAH; JIG; BEDEL; LEMEL; LEEK; GOON; QI; GEEKS; BENET; RUM; RYU; ZO; YO; FEN; EN; ZEN,Player2
792,311,GOWDER; WAE; ARABIC; BEDAD; GEE; EFFED; HAHA; ILIAL; ELK; MMM; NOON; OPPO; QI; JEELS; SH; RE; UR; YE; ZAX; REZ; ST; IN,319,WINDOW; RABIC; ZEBEC; IDEE; EE; EGGED; ZEBECK; JEEL; MENG; JEFFED; KEGGED; PRO; QIS; HAHAS; STENS; TUT; XED; YET; NUR; NAE; NO,Player2
793,304,EINE; CAA; ADDOOM; CEE; MEE; EFF; HAHA; JEFE; JELL; KEN; ENNOG; IPPON; CEES; IPPONS; ELEMIS; SUQ; XU; TWO; EW; ZA,284,AMERCE; BABKA; MACED; AMERCED; DEAD; EGG; KI; KEIR; ELEMI; DEADEN; MOON; DERN; OPTS; KENT; UNKENT; ERR; NYS; TOP; ZE,Player1
794,299,PIXES; AGATE; DADA; SEEDED; DEBTEE; FAX; HIC; GEEK; FLEME; ELK; NOM; PE; JILLS; QIS; BATT; PER; DEV; VOW; ZEN; NU; NU,332,PLATOON; BACCA; DEBT; BACCAE; DEEN; GHEE; GIG; JILL; JEE; NEMN; NOOK; FARRO; FLEMES; ST; RURUS; WYN; WEN; ZE; ZE; NON,Player2
795,302,NYAOPE; HAN; ADDY; CIDE; BAE; LEE; GAFF; AGHA; LEKKED; MINK; KON; ORRA; SORNS; POEMS; SUQ; WO; ZO; WE; JOT; ST; ST,305,PLINTH; CID; NEBBED; DECO; BEE; FADDY; GEED; JEE; JEELIE; MOM; POEM; ER; PLINTHS; QUA; VEE; EX; ZO; EEVN; ER; NE; NE,Player2
796,268,REPURE; PAM; REPURED; LAD; AB; FED; GAGE; HI; LAC; MEINIE; NANG; NOON; NORI; THIGHED; RANZELS; JUNTOS; AY; FEET; NAV; ZEN; ER,345,RANZEL; BEDU; RECCED; BEDE; BEE; FEE; HIGHED; KEG; LEME; NIL; MONK; KOJI; KOJIS; PSST; JUNTO; TWOS; WEY; XU; ZE; TO,Player2
797,293,FANJET; GAE; DADA; ABBA; BE; CAA; FEG; HI; KIEF; GLIME; EEL; NOON; PORN; QI; GLEEKS; ABBAS; TRUE; EW; ST; NURRS; ZO; UN,296,EDGED; PE; ABB; DECENT; CEE; PEEN; HEH; JIN; GLEEK; MEM; OK; NOOK; REEL; FANJETS; TEME; TOP; NURR; WYN; XU; NY; ZA; RES,Player2
798,257,CRAGS; MANA; BAAED; ABBE; PEE; GAGES; AJEE; FILIAL; KINE; OHS; NONE; ROE; MANAT; IT; UNFILIAL; AX; REW; ZE; IT; ER,346,COMICES; ABB; PEDDER; DEEDED; EFF; HEH; JEED; LEMME; ENGAGES; IKON; KNOP; SCRAGS; KINES; SUQ; SOW; TRY; ZE; TO; IN,Player2
799,295,KOFTA; JANE; BAD; IDEAED; FEE; GAGE; BADE; ILIA; INCEDED; ENGAGE; EME; QIN; ROON; ENGAGES; QINS; PROGS; EX; RYU; ZA; GUV; EFT; ERN,344,BEKNOT; CEIBA; CEDED; CEE; FEE; HEH; CLEEK; ALME; MM; NONG; QI; PROG; CEIBAS; PST; NURR; TWAS; YU; ZE; JAW; ZEN; JA,Player2
800,256,DONING; AB; BRAWNED; EEW; BEDE; ADEEMED; EEEW; GAED; AJI; ILEAL; LAC; NON; KON; KORO; BRACTS; EFFS; KONKS; MENT; NY; ZO; UR,329,BRAWN; ACT; BRACT; ABCEE; DEEMED; DEED; EFF; GIGHE; EH; MEME; JEAT; GONK; KONK; MERK; DONINGS; PST; TUPS; XU; AW; US; EN,Player2
801,0,,0,,Draw
802,237,FIFES; SEAS; DACE; BAAED; AGED; AHI; KEEK; MEM; SEASE; BEN; PO; RIM; DACES; ART; WO; ZA; NIM; REEN; AN,337,ENLEVE; CABALS; BEDDED; JEED; GHEE; JEE; KILIM; ENG; NOOK; PO; PORNO; KILIMS; RORTS; TUT; YUNX; WAGED; ST; IN,Player2
803,284,DEFOG; ENZYME; BABA; FACE; CEE; GHEE; YEA; KAIKA; LEMME; YEAN; MINO; FACER; QI; GEEBAGS; SHE; ORT; SHET; IT; WEX; NU; OR,311,ZYME; GEEBAG; GADDED; CEDE; FEE; HIE; JEE; NELLIE; LEEK; NOON; APP; ERR; FACERS; SLEEK; DEFOGS; JO; GOUT; WE; UT; AW,Player2
804,306,TWANK; NABE; BAJADA; TWANKED; DEE; EFF; GHEE; MILIA; KELL; BIDON; ROON; KELLS; ST; TRUSS; WYE; ZE; XU; EEVN; IN,252,TONAL; BACCA; LEDDEN; CEE; DEEN; GHEE; FIKE; AMINE; EMONG; POPE; POPES; TAMINE; TRAD; QUA; DEV; ZO; AMEN; ERR,Player1
805,257,ENUF; YEA; COCA; CEE; OAK; DEE; GAGE; JIG; ILEAL; ENGAGE; ME; NOME; HEDGER; PORNS; JEFES; ET; WO; ATT; VET; ZE; NU,319,FIKERY; DABBA; BAP; DEEP; DEED; EDGE; HEID; JEFE; HELM; MNA; KONK; PRE; HEIDS; ORS; HELMS; TUI; EX; WET; TENT; IN,Player2
806,311,WEDELN; DAG; DEAD; EEEW; BA; AFF; HIE; JAKE; IMMANE; NOON; QOPH; PROSOS; GHEES; TUTTI; WO; XU; HIES; VOR; ZE; TOT; NU,305,LANDMEN; EBB; RECCE; CEDE; FEED; GHEE; GHEE; LIKIN; JA; LOKE; OR; QOPHS; TO; TUN; JAKEY; ZA; RHIES; REZ; ZEN; EAN; EN,Player1
807,299,NOSIEST; NAB; DADA; CAA; OBE; BAG; HEN; AJEE; JELL; MEL; KONK; PE; MELON; BOCCES; ORTS; RURU; WAAH; TWO; ZEE,304,FEATS; BOCCE; FANDED; IDEE; FEE; EGG; HIE; KIKE; MEEMIE; EMO; OP; RIM; KOR; MEEMIES; RORTS; MENT; NY; XU; IN,Player2
808,332,MAWK; WADD; CADE; DEPERMED; CEE; PEA; DEFOG; GHI; KAIK; LEMME; MAWKIN; LOON; PENI; ROON; SWADDIE; SWADDIES; ABBAS; DEFOGS; WE; TRY; ZO; TON,272,DEPERM; DUCAT; ABBA; CADEE; CEE; FEED; EGG; WADDIE; KELL; HEN; JA; GAJO; UR; KAIKS; TE; TET; MU; ON; WEX; ZA; IN,Player1
809,242,EOAN; KANAE; ECCO; NEEDED; EWE; CAGE; KIBEI; GEEK; IMMANE; IF; BON; REFFED; TWAES; SECCOS; ANNS; GONER; TUT; BY; ST; THE; ZA,334,KIBE; TWAE; QADI; BEDDED; EFFED; HEH; GEEK; ALL; MNA; GLOM; POON; PALL; SECCO; SPALL; EWER; TURR; XU; NY; NAW; ZE,Player2
810,263,STONEN; SEA; DADA; CEE; BAA; NEAFE; HIGHS; KLIK; FENMEN; OKA; QIN; NONG; THIGHS; STROUT; XYST; PEW; KOW; SEAR; RE,299,OSMOSES; BACCO; BEDDED; DEBE; FEE; AJEE; GIGA; JILL; NEEM; QI; ERR; BAALS; ST; PUP; ZE; ZEN; ZE; NU; IN,Player2
811,345,BITSY; RHEA; CAD; BACCAE; VADED; EFF; EGGED; HAJJ; HEMAL; ILL; INK; KOI; OOP; ERR; SCAD; ST; URN; EX; TWO; NEW; ZE; NAE; NE,327,VERDOY; BACCA; BEEDI; DEEV; BEEDIE; GEE; EVADED; KIEF; LEMME; HAJJI; INK; NOOB; PRINK; EFFS; TEFFS; ST; EW; ZEX; XU; MUN; NET; NEE,Player1
812,269,JASPS; SAT; DADA; BADE; CEE; CEE; AGHA; EKES; MELIK; NEMA; MON; OOP; RESAT; SORN; TUTU; XYST; WE; ZE; ERN,272,PIVOTS; BRACT; BEDDED; CEE; GEED; EFF; GIGHE; KELLIES; INK; FEM; ABO; NOOP; ERN; ST; WAR; ZE; UN; ANN; EN,Player2
813,266,HAVEN; FAT; DADAH; TABBED; EAT; AGEE; GHEE; FILK; HMMM; EIK; KO; NOON; JELLS; REIK; RAGEE; JEER; FEZ; TAW; TEW; INN; NE,344,NOTAIRE; ACID; ABBED; RECEDE; BE; GEE; JEE; JELL; ELM; NEK; ENNOG; PRONK; FILKS; ERST; SUSU; PYX; AW; EW; ZE; ON,Player2
814,299,PECTEN; VAT; DADA; EEEW; GAFFE; HIDE; JAKE; MAMIE; MING; NONI; QOPH; SONS; ST; OVUM; TYG; ZEL; ZIN; ZINS; RE; AN,258,CAWED; NEBBED; BENDEE; CEE; FEH; VEGGIE; JELL; EL; INK; JOOK; NAE; ERRS; BRU; REX; WEX; NIT; RUN; ST; ET; EN,Player1
815,335,ANLAGE; BLOKES; SADO; DADA; CEE; KEA; FAE; FIG; EKE; HMMM; HON; OPPO; MILLIER; PENK; ESTS; TUTUS; WYE; ZAX; WHIN; ZE; NA,271,LOKES; ANLAGEN; ADD; ECCE; BENE; JEE; EGGED; JEE; MILLIE; HIN; IONONE; QI; OPPOS; BENET; THON; DORR; ZA; VAE; NOS; OR,Player1
816,284,VENGE; MACK; DADA; CAD; BAE; NEF; HAE; JEED; GEMINI; JOMON; KOP; PRE; JO; DIRTS; FEEDS; UTUS; VOX; PREZ; TUTUS; ST; ST; NE,311,MOWING; BABACO; BALDED; AWEE; VEE; FEED; HEIGH; EELLIKE; INK; MONO; VENGER; VENGERS; JOMONS; GRR; UTU; OXY; WAD; ZA; NE; NE; NA,Player2
817,328,BUNCES; AYE; BAYED; BAAED; ABAC; YEA; FEE; EGGHEAD; KIEKIE; ILL; QIN; MOM; NOOP; RID; SNOOP; FEGS; PET; ST; JUT; WED; ADZ; AW; JA,306,ZENDOS; BAC; EMBAYED; DEED; YE; CEE; FEG; QI; KLIEG; HE; GEN; ONO; REF; EGGHEADS; SNOOPS; PA; EFT; ORT; VEE; XU; EEN; TWA,Player1
818,289,GLEN; NARC; CANADA; BEDE; EFF; HIGH; HANKIE; LEMEL; NARCO; PI; REX; GLENS; TEFF; POT; ELT; JUN; NY; ZE; NO,374,CAXON; GABBED; ADEEMED; EX; FEG; BEE; KEEKED; MINNIE; OOP; QI; ROON; CAXONS; HIGHS; SPOT; TURRS; KY; EW; AWN; TEN,Player2
819,280,ZONK; DRAVE; ABACK; CABER; ADDED; ZE; GADDED; AH; JEE; FLEEK; GIGMEN; NONMEN; QI; PROPER; QIS; TUT; NET; TI,336,ORFE; AX; BANDANA; AXE; CUE; FEEZE; GHEE; GIG; GEEK; MILL; JINN; IONONE; FLEEKS; SNORTS; YE; EEW; TYES; WEN,Player2
820,292,JEHAD; JNANA; DEADED; CAA; EEEW; HEH; KEELIE; MIME; INN; MIMEO; QI; LORN; ABCEES; JEHADS; NUTS; NY; OX; OW; ZEA; NU; NE; ON,302,SEAWIFE; ARC; ABCEE; DEEDED; BEEF; KIKE; EGG; ELM; COLOG; POP; JINN; SORN; ST; UR; EREV; ZE; RE; VOW; RET; ST; AT,Player2
821,0,,0,,Draw
822,217,ILEA; AAL; BEDAD; WEE; JEE; FEG; HAHA; KLIK; MOKE; NEF; MON; DAP; REH; ERN; ST; ELT; TELT; NY; SON; NUN; IN,330,CESTI; DABBA; JEWED; CEDED; EF; AGED; JIG; LEMEL; EMIC; OOM; PILEA; RAGED; ROON; DABBAS; TSK; SUR; XU; EW; ZO; IN; ZIN,Player2
823,282,TZARS; TARA; CAR; ADDED; ZEA; CEE; EFF; AI; GEEK; IMINE; AIN; JOL; POND; BEDELLS; RADDED; UNTO; EW; OW; URN; VOW; ZEN; EN,334,ALMS; CALMS; TARAND; EBBETS; BEDE; TEEVEE; FEH; GEGGIE; BEDELL; KHI; KONK; JOOK; POME; POMES; QI; RUST; PYX; TAEL; NEW; ZE; NAIN,Player2
824,275,DZEREN; KAPA; ACTA; DADDED; GAE; NEAFE; AHI; FIKE; LEMEL; HM; JOL; LOON; QIN; DZERENS; RECUR; OW; WOW; REF; GAEN; REEN,372,KNAVE; ACT; REC; BEGGED; BEKNAVE; FEG; JEE; KLIK; GIMME; BEN; NEON; QI; NONPROS; JOLTS; TUT; STY; XU; EHS; ZA,Player2
825,277,FLYTED; NAB; CAD; BAAED; CEE; FEED; UGH; HAJ; ALKIE; QIN; KOEL; PRO; KOELS; FEEDS; UGHS; TA; NUT; XI; NO,280,BUMPY; BOCCA; FENDED; CADEE; PEE; GEE; QI; JIG; DELIME; MOM; KON; NOH; DELIMES; ALKIES; ST; RUTS; PWN; EXON,Player2
826,308,ENTREZ; RAIA; PACA; NEEDED; ZEA; DEF; AID; KIKE; MNEME; MEG; NONE; PE; ROC; NOONS; KIKES; STUNT; WYE; PACAS; DEW; OX; ZO; ET,282,TOPHE; BANCO; EBB; DEKED; KEENED; FEH; JIG; LI; GI; AG; JOL; PEL; RAG; TOPHES; RUE; LEV; RUER; DE; NU; VOX; EN,Player1
827,327,PACKERS; CABA; DEEK; PEA; DAE; DEAF; AHIGH; LEMEL; INKED; INN; MEMO; PORNO; PEANS; BELIERS; PORNY; FEZ; VOW; ST; ET; NU,285,BELIER; ID; SEC; DEDENDA; NEF; GHEE; JIG; JAG; MEM; KENO; PORN; SORNS; TUQUE; AX; ZE; OW; SOW; TI; VET; TA,Player1
828,319,VAMPY; REPPS; VACUA; YEAD; CEE; CEE; FEEB; HAHA; GEEK; MIME; NINJA; NOON; QI; SONS; WUS; ADZ; REX; ERR; JA; TIT,278,REPP; BARBE; BARBED; ECRU; DEED; ENDED; EF; GEGGIE; LIKE; ELK; GLEN; MIMEO; NOONS; QIS; EWT; GLENT; TEF; ZE; IT; EN,Player1
829,296,LETHE; NATAL; BACCA; DEEDED; EFF; GHI; JAR; GLEE; KEEK; ME; NOB; JEEP; PRE; LETHEES; PREST; UN; ONY; XU; NY; IN; NE,295,GOETH; DABBA; DREADED; JEE; EGG; LETHEE; KIEF; MIL; EMIT; ION; JEON; ROON; KIEFS; EFFS; SUQS; AWN; TWP; VIM; ZA; AR,Player1
830,254,KANEH; PAANS; DACE; DEADED; EFF; GHEE; JAKE; MILLE; EIK; NEF; NONI; JAKER; SORN; TONER; EW; WET; SAZ; DENT; ET,284,HERES; CABOB; EDGED; CEE; EGG; JA; ILIAD; MMM; BANE; OPEN; REP; ONER; NESTORS; VOW; SYE; WOX; LUZ; UR,Player2
